date_local,parameter,arithmetic_mean,aqi
2019-10-10,Ozone,0.030736500000000003,35.75
2019-10-11,Ozone,0.028720199999999994,43.3
2019-10-12,Ozone,0.020783916666666666,32.25
2019-10-13,Ozone,0.024145833333333328,37.0
2019-10-14,Ozone,0.023785666666666667,40.0
2019-10-15,Ozone,0.027100583333333334,33.5
2019-10-16,Ozone,0.023374923076923074,31.46153846153846
2019-10-17,Ozone,0.017221600000000004,29.0
2019-10-18,Ozone,0.023116666666666667,35.8
2019-10-19,Ozone,0.024398333333333334,33.8
2019-10-20,Ozone,0.027357333333333334,40.0
2019-10-21,Ozone,0.028685600000000002,31.8
2019-10-22,Ozone,0.024717933333333334,31.8
2019-10-23,Ozone,0.021762799999999995,33.8
2019-10-24,Ozone,0.02453226666666666,41.6
2019-10-25,Ozone,0.020336866666666665,23.6
2019-10-26,Ozone,0.020994466666666663,21.933333333333334
2019-10-27,Ozone,0.01295066666666667,20.2
2019-10-28,Ozone,0.010375533333333334,18.6
2019-10-29,Ozone,0.015635533333333333,22.4
2019-10-30,Ozone,0.006273800000000001,9.0
2019-10-31,Ozone,0.0164194,22.6
2020-02-28,Ozone,0.0300205,33.0
2020-02-29,Ozone,0.02709916666666667,34.5
2020-03-01,Ozone,0.04508906666666666,52.0
2020-03-02,Ozone,0.031160923076923083,35.61538461538461
2020-03-03,Ozone,0.02717691666666666,37.75
2020-03-04,Ozone,0.02867583333333333,34.5
2020-03-05,Ozone,0.034139,36.69230769230769
2020-03-06,Ozone,0.03407813333333333,36.2
2020-03-07,Ozone,0.027506133333333335,39.4
2020-03-08,Ozone,0.03923546666666666,44.8
2020-03-09,Ozone,0.03922526666666667,39.4
2020-03-10,Ozone,0.018647399999999998,28.533333333333335
2020-03-11,Ozone,0.011535500000000002,15.75
2020-03-12,Ozone,0.025068133333333333,28.6
2020-03-13,Ozone,0.03274013333333333,32.8
2020-03-14,Ozone,0.026119599999999996,29.266666666666666
2020-03-15,Ozone,0.031121999999999997,30.6
2020-03-16,Ozone,0.017586133333333333,28.0
2020-03-17,Ozone,0.015243399999999999,19.4
2020-03-18,Ozone,0.014550933333333337,17.066666666666666
2020-03-19,Ozone,0.021641200000000003,24.0
2020-03-20,Ozone,0.021412733333333326,24.0
2020-03-21,Ozone,0.022672933333333332,25.8
2020-03-22,Ozone,0.020697066666666666,24.2
2020-03-23,Ozone,0.0181118,25.8
2020-03-24,Ozone,0.014753866666666665,21.8
2020-03-25,Ozone,0.024348400000000003,32.8
2020-03-26,Ozone,0.037447600000000004,44.2
2020-03-27,Ozone,0.035154200000000004,38.86666666666667
2020-03-28,Ozone,0.03254626666666668,31.8
2020-03-29,Ozone,0.03770713333333333,44.2
2020-03-30,Ozone,0.029776133333333333,38.0
2020-03-31,Ozone,0.03574666666666667,39.0
2020-04-01,Ozone,0.02374846666666666,33.2
2020-04-02,Ozone,0.027285600000000007,40.0
2020-04-03,Ozone,0.035507000000000004,47.2
2020-04-04,Ozone,0.038524800000000005,56.2
2020-04-05,Ozone,0.0305824,44.0
2020-04-06,Ozone,0.03441066666666667,50.0
2020-04-07,Ozone,0.03413373333333333,40.6
2020-04-08,Ozone,0.033091666666666665,36.0
2020-04-09,Ozone,0.042584533333333334,45.2
2020-04-10,Ozone,0.03168426666666667,40.8
2020-04-11,Ozone,0.04187093333333334,48.0
2020-04-12,Ozone,0.03272660000000001,36.6
2020-04-13,Ozone,0.027026200000000004,31.266666666666666
2020-04-14,Ozone,0.028177200000000006,38.6
2020-04-15,Ozone,0.03451626666666667,45.2
2020-04-16,Ozone,0.04082693333333333,48.0
2020-04-17,Ozone,0.04274753333333333,52.8
2020-04-18,Ozone,0.03250586666666666,41.0
2020-04-19,Ozone,0.029013466666666664,32.4
2020-04-20,Ozone,0.0378362,45.0
2020-04-21,Ozone,0.03414633333333334,42.0
2020-04-22,Ozone,0.03493626666666667,40.8
